attacker_template,attacker_name,attacker_archetype,defender_template,defender_name,defender_archetype,defender_cluster_tier,base_weight,weight,basis,source,rationale
GLAInfantryAngryMobNexus,<<ANGRY M0B>>,infantry_rifle,ChinaVehicleNukeLauncher,Nuke Cannon,artillery,medium,4,3,archetype_matrix,,
GLAInfantryAngryMobNexus,<<ANGRY M0B>>,infantry_rifle,GLAInfantryWorker,Worker,infantry_rifle,easy,5,5,archetype_matrix,,
GLAInfantryAngryMobNexus,<<ANGRY M0B>>,infantry_rifle,GLAStingerSite,Stinger Site,base_defense,medium,2,2,archetype_matrix,,
GLAInfantryAngryMobNexus,<<ANGRY M0B>>,infantry_rifle,GLATankMarauder,Marauder Tank,tank_heavy,hard,2,1,archetype_matrix,,
GLAInfantryAngryMobNexus,<<ANGRY M0B>>,infantry_rifle,GLATankScorpion,Scorpion,tank_medium,medium,3,2,archetype_matrix,,
GLAInfantryAngryMobNexus,<<ANGRY M0B>>,infantry_rifle,GLATunnelNetwork,Tunnel Network,base_defense,medium,2,2,archetype_matrix,,
GLAInfantryAngryMobNexus,<<ANGRY M0B>>,infantry_rifle,GLAVehicleBombTruck,Bomb Truck,suicide,easy,7,6,archetype_matrix,,
GLAInfantryAngryMobNexus,<<ANGRY M0B>>,infantry_rifle,GLAVehicleDozer,Construction Dozer,support,easy,5,5,archetype_matrix,,
GLAInfantryAngryMobNexus,<<ANGRY M0B>>,infantry_rifle,GLAVehicleQuadCannon,Quad Cannon,vehicle_anti_air,medium,3,2,archetype_matrix,,
GLAInfantryAngryMobNexus,<<ANGRY M0B>>,infantry_rifle,GLAVehicleRocketBuggy,Rocket Buggy,artillery,medium,4,3,archetype_matrix,,
GLAInfantryAngryMobNexus,<<ANGRY M0B>>,infantry_rifle,GLAVehicleScudLauncher,SCUD Launcher,artillery,medium,4,3,archetype_matrix,,
GLAInfantryAngryMobNexus,<<ANGRY M0B>>,infantry_rifle,GLAVehicleTechnical,Technical,vehicle_light,easy,4,4,archetype_matrix,,
GLAInfantryJarmenKell,Jarmen Kell,infantry_elite,AmericaInfantryPathfinder,Pathfinder,infantry_elite,easy,6,5,override,INI-DPS,Both one-shot each other; Jarmen 225 range vs Pathfinder 300
GLAInfantryJarmenKell,Jarmen Kell,infantry_elite,AmericaPatriotBattery,Patriot Missile,base_defense,medium,2,1,archetype_matrix,,
GLAInfantryJarmenKell,Jarmen Kell,infantry_elite,AmericaTankCrusader,Crusader,tank_medium,medium,0,0,override,INI-DPS,SNIPER 1% vs TankArmor = 1.8dmg per shot; no pilot-snipe available. Cannot damage tanks
GLAInfantryJarmenKell,Jarmen Kell,infantry_elite,AmericaTankPaladin,Paladin,tank_heavy,hard,0,0,override,INI-DPS,Same
GLAInfantryJarmenKell,Jarmen Kell,infantry_elite,AmericaVehicleChinook,Chinook,support,hard,5,3,archetype_matrix,,
GLAInfantryJarmenKell,Jarmen Kell,infantry_elite,AmericaVehicleComanche,Comanche,air_helicopter,hard,1,1,archetype_matrix,,
GLAInfantryJarmenKell,Jarmen Kell,infantry_elite,AmericaVehicleDozer,Construction Dozer,support,easy,5,4,archetype_matrix,,
GLAInfantryJarmenKell,Jarmen Kell,infantry_elite,AmericaVehicleHumvee,Humvee,vehicle_light,easy,0,0,override,INI-DPS,SNIPER 1% vs TruckArmor; cannot damage light vehicles without pilot-snipe
GLAInfantryJarmenKell,Jarmen Kell,infantry_elite,AmericaVehicleMedic,Ambulance,vehicle_light,medium,3,2,archetype_matrix,,
GLAInfantryJarmenKell,Jarmen Kell,infantry_elite,AmericaVehicleTomahawk,Tomahawk,artillery,medium,0,0,override,INI-DPS,SNIPER 1% vs TruckArmor-class; negligible damage even vs fragile artillery
GLAInfantryJarmenKell,Jarmen Kell,infantry_elite,ChinaBunker,Bunker,base_defense,medium,2,1,archetype_matrix,,
GLAInfantryJarmenKell,Jarmen Kell,infantry_elite,ChinaGattlingCannon,Gattling Cannon,base_defense,medium,2,1,archetype_matrix,,
GLAInfantryJarmenKell,Jarmen Kell,infantry_elite,ChinaTankBattleMaster,Battlemaster,tank_medium,medium,0,0,override,INI-DPS,Same; SNIPER useless vs TankArmor without pilot-snipe
GLAInfantryJarmenKell,Jarmen Kell,infantry_elite,ChinaTankDragon,Dragon Tank,tank_medium,medium,2,1,archetype_matrix,,
GLAInfantryJarmenKell,Jarmen Kell,infantry_elite,ChinaTankGattling,Gattling Tank,vehicle_anti_air,medium,2,1,archetype_matrix,,
GLAInfantryJarmenKell,Jarmen Kell,infantry_elite,ChinaTankOverlord,Overlord,tank_heavy,hard,0,0,override,INI-DPS,SNIPER 1% vs TankArmor on 1100HP; completely futile without pilot-snipe
GLAInfantryJarmenKell,Jarmen Kell,infantry_elite,ChinaVehicleDozer,Construction Dozer,support,easy,5,4,archetype_matrix,,
GLAInfantryJarmenKell,Jarmen Kell,infantry_elite,ChinaVehicleInfernoCannon,Inferno Cannon,artillery,medium,0,0,override,INI-DPS,Same; no pilot-snipe means cannot threaten vehicles
GLAInfantryJarmenKell,Jarmen Kell,infantry_elite,ChinaVehicleNukeLauncher,Nuke Cannon,artillery,medium,3,2,archetype_matrix,,
GLAInfantryJarmenKell,Jarmen Kell,infantry_elite,GLAInfantryAngryMobNexus,<<ANGRY M0B>>,infantry_rifle,easy,8,6,archetype_matrix,,
GLAInfantryJarmenKell,Jarmen Kell,infantry_elite,GLAInfantryWorker,Worker,infantry_rifle,easy,8,6,archetype_matrix,,
GLAInfantryJarmenKell,Jarmen Kell,infantry_elite,GLAStingerSite,Stinger Site,base_defense,medium,2,1,archetype_matrix,,
GLAInfantryJarmenKell,Jarmen Kell,infantry_elite,GLATankMarauder,Marauder Tank,tank_heavy,hard,0,0,override,INI-DPS,Same
GLAInfantryJarmenKell,Jarmen Kell,infantry_elite,GLATankScorpion,Scorpion,tank_medium,medium,0,0,override,INI-DPS,Same
GLAInfantryJarmenKell,Jarmen Kell,infantry_elite,GLATunnelNetwork,Tunnel Network,base_defense,medium,2,1,archetype_matrix,,
GLAInfantryJarmenKell,Jarmen Kell,infantry_elite,GLAVehicleBombTruck,Bomb Truck,suicide,easy,6,5,archetype_matrix,,
GLAInfantryJarmenKell,Jarmen Kell,infantry_elite,GLAVehicleDozer,Construction Dozer,support,easy,5,4,archetype_matrix,,
GLAInfantryJarmenKell,Jarmen Kell,infantry_elite,GLAVehicleQuadCannon,Quad Cannon,vehicle_anti_air,medium,2,1,archetype_matrix,,
GLAInfantryJarmenKell,Jarmen Kell,infantry_elite,GLAVehicleRocketBuggy,Rocket Buggy,artillery,medium,3,2,archetype_matrix,,
GLAInfantryJarmenKell,Jarmen Kell,infantry_elite,GLAVehicleScudLauncher,SCUD Launcher,artillery,medium,3,2,archetype_matrix,,
GLAInfantryJarmenKell,Jarmen Kell,infantry_elite,GLAVehicleTechnical,Technical,vehicle_light,easy,0,0,override,INI-DPS,Same
GLAInfantryRebel,Rebel,infantry_rifle,AmericaInfantryPathfinder,Pathfinder,infantry_elite,easy,3,3,archetype_matrix,,
GLAInfantryRebel,Rebel,infantry_rifle,AmericaPatriotBattery,Patriot Missile,base_defense,medium,2,2,archetype_matrix,,
GLAInfantryRebel,Rebel,infantry_rifle,AmericaTankCrusader,Crusader,tank_medium,medium,3,2,archetype_matrix,,
GLAInfantryRebel,Rebel,infantry_rifle,AmericaTankPaladin,Paladin,tank_heavy,hard,2,1,archetype_matrix,,
GLAInfantryRebel,Rebel,infantry_rifle,AmericaVehicleChinook,Chinook,support,hard,5,3,archetype_matrix,,
GLAInfantryRebel,Rebel,infantry_rifle,AmericaVehicleComanche,Comanche,air_helicopter,hard,2,1,archetype_matrix,,
GLAInfantryRebel,Rebel,infantry_rifle,AmericaVehicleDozer,Construction Dozer,support,easy,5,5,archetype_matrix,,
GLAInfantryRebel,Rebel,infantry_rifle,AmericaVehicleHumvee,Humvee,vehicle_light,easy,4,4,archetype_matrix,,
GLAInfantryRebel,Rebel,infantry_rifle,AmericaVehicleMedic,Ambulance,vehicle_light,medium,4,3,archetype_matrix,,
GLAInfantryRebel,Rebel,infantry_rifle,AmericaVehicleTomahawk,Tomahawk,artillery,medium,4,3,archetype_matrix,,
GLAInfantryRebel,Rebel,infantry_rifle,ChinaBunker,Bunker,base_defense,medium,2,2,archetype_matrix,,
GLAInfantryRebel,Rebel,infantry_rifle,ChinaGattlingCannon,Gattling Cannon,base_defense,medium,2,2,archetype_matrix,,
GLAInfantryRebel,Rebel,infantry_rifle,ChinaTankBattleMaster,Battlemaster,tank_medium,medium,3,2,archetype_matrix,,
GLAInfantryRebel,Rebel,infantry_rifle,ChinaTankDragon,Dragon Tank,tank_medium,medium,3,2,archetype_matrix,,
GLAInfantryRebel,Rebel,infantry_rifle,ChinaTankGattling,Gattling Tank,vehicle_anti_air,medium,3,2,archetype_matrix,,
GLAInfantryRebel,Rebel,infantry_rifle,ChinaTankOverlord,Overlord,tank_heavy,hard,2,1,archetype_matrix,,
GLAInfantryRebel,Rebel,infantry_rifle,ChinaVehicleDozer,Construction Dozer,support,easy,5,5,archetype_matrix,,
GLAInfantryRebel,Rebel,infantry_rifle,ChinaVehicleInfernoCannon,Inferno Cannon,artillery,medium,4,3,archetype_matrix,,
GLAInfantryRebel,Rebel,infantry_rifle,ChinaVehicleNukeLauncher,Nuke Cannon,artillery,medium,4,3,archetype_matrix,,
GLAInfantryRebel,Rebel,infantry_rifle,GLAInfantryAngryMobNexus,<<ANGRY M0B>>,infantry_rifle,easy,5,5,archetype_matrix,,
GLAInfantryRebel,Rebel,infantry_rifle,GLAInfantryWorker,Worker,infantry_rifle,easy,5,5,archetype_matrix,,
GLAInfantryRebel,Rebel,infantry_rifle,GLAStingerSite,Stinger Site,base_defense,medium,2,2,archetype_matrix,,
GLAInfantryRebel,Rebel,infantry_rifle,GLATankMarauder,Marauder Tank,tank_heavy,hard,2,1,archetype_matrix,,
GLAInfantryRebel,Rebel,infantry_rifle,GLATankScorpion,Scorpion,tank_medium,medium,3,2,archetype_matrix,,
GLAInfantryRebel,Rebel,infantry_rifle,GLATunnelNetwork,Tunnel Network,base_defense,medium,2,2,archetype_matrix,,
GLAInfantryRebel,Rebel,infantry_rifle,GLAVehicleBombTruck,Bomb Truck,suicide,easy,7,6,archetype_matrix,,
GLAInfantryRebel,Rebel,infantry_rifle,GLAVehicleDozer,Construction Dozer,support,easy,5,5,archetype_matrix,,
GLAInfantryRebel,Rebel,infantry_rifle,GLAVehicleQuadCannon,Quad Cannon,vehicle_anti_air,medium,3,2,archetype_matrix,,
GLAInfantryRebel,Rebel,infantry_rifle,GLAVehicleRocketBuggy,Rocket Buggy,artillery,medium,4,3,archetype_matrix,,
GLAInfantryRebel,Rebel,infantry_rifle,GLAVehicleScudLauncher,SCUD Launcher,artillery,medium,4,3,archetype_matrix,,
GLAInfantryRebel,Rebel,infantry_rifle,GLAVehicleTechnical,Technical,vehicle_light,easy,4,4,archetype_matrix,,
GLAInfantryTerrorist,Terrorist,suicide,AmericaInfantryPathfinder,Pathfinder,infantry_elite,easy,4,3,archetype_matrix,,
GLAInfantryTerrorist,Terrorist,suicide,AmericaPatriotBattery,Patriot Missile,base_defense,medium,7,4,archetype_matrix,,
GLAInfantryTerrorist,Terrorist,suicide,AmericaTankCrusader,Crusader,tank_medium,medium,8,5,override,CNCW-Terrorist,One-shot; must reach melee range. Tank can crush first
GLAInfantryTerrorist,Terrorist,suicide,AmericaTankPaladin,Paladin,tank_heavy,hard,7,4,override,CNCW-Terrorist,One-shot but Paladin has point defense laser that can intercept
GLAInfantryTerrorist,Terrorist,suicide,AmericaVehicleChinook,Chinook,support,hard,5,3,archetype_matrix,,
GLAInfantryTerrorist,Terrorist,suicide,AmericaVehicleComanche,Comanche,air_helicopter,hard,0,0,archetype_matrix,,
GLAInfantryTerrorist,Terrorist,suicide,AmericaVehicleDozer,Construction Dozer,support,easy,5,4,archetype_matrix,,
GLAInfantryTerrorist,Terrorist,suicide,AmericaVehicleHumvee,Humvee,vehicle_light,easy,9,6,override,CNCW-Terrorist,One-shot kill on contact with any vehicle
GLAInfantryTerrorist,Terrorist,suicide,AmericaVehicleMedic,Ambulance,vehicle_light,medium,7,4,archetype_matrix,,
GLAInfantryTerrorist,Terrorist,suicide,AmericaVehicleTomahawk,Tomahawk,artillery,medium,9,6,override,CNCW-Terrorist,Slow artillery ideal target
GLAInfantryTerrorist,Terrorist,suicide,ChinaBunker,Bunker,base_defense,medium,7,4,archetype_matrix,,
GLAInfantryTerrorist,Terrorist,suicide,ChinaGattlingCannon,Gattling Cannon,base_defense,medium,7,4,archetype_matrix,,
GLAInfantryTerrorist,Terrorist,suicide,ChinaTankBattleMaster,Battlemaster,tank_medium,medium,8,5,override,CNCW-Terrorist,One-shot on contact
GLAInfantryTerrorist,Terrorist,suicide,ChinaTankDragon,Dragon Tank,tank_medium,medium,4,2,override,INI-DPS,Dragon FLAME kills Terrorist at range before it can close
GLAInfantryTerrorist,Terrorist,suicide,ChinaTankGattling,Gattling Tank,vehicle_anti_air,medium,5,3,override,INI-DPS,Gatling rapid fire may kill Terrorist first; volatile matchup
GLAInfantryTerrorist,Terrorist,suicide,ChinaTankOverlord,Overlord,tank_heavy,hard,7,4,override,CNCW-Terrorist,2 Terrorists destroy Overlord; single does massive damage but may not kill
GLAInfantryTerrorist,Terrorist,suicide,ChinaVehicleDozer,Construction Dozer,support,easy,5,4,archetype_matrix,,
GLAInfantryTerrorist,Terrorist,suicide,ChinaVehicleInfernoCannon,Inferno Cannon,artillery,medium,9,6,override,CNCW-Terrorist,Slow artillery is ideal Terrorist target
GLAInfantryTerrorist,Terrorist,suicide,ChinaVehicleNukeLauncher,Nuke Cannon,artillery,medium,9,6,override,CNCW-Terrorist,Same
GLAInfantryTerrorist,Terrorist,suicide,GLAInfantryAngryMobNexus,<<ANGRY M0B>>,infantry_rifle,easy,4,3,archetype_matrix,,
GLAInfantryTerrorist,Terrorist,suicide,GLAInfantryWorker,Worker,infantry_rifle,easy,4,3,archetype_matrix,,
GLAInfantryTerrorist,Terrorist,suicide,GLAStingerSite,Stinger Site,base_defense,medium,7,4,archetype_matrix,,
GLAInfantryTerrorist,Terrorist,suicide,GLATankMarauder,Marauder Tank,tank_heavy,hard,8,4,override,CNCW-Terrorist,One-shot on contact
GLAInfantryTerrorist,Terrorist,suicide,GLATankScorpion,Scorpion,tank_medium,medium,8,5,override,CNCW-Terrorist,One-shot on contact
GLAInfantryTerrorist,Terrorist,suicide,GLATunnelNetwork,Tunnel Network,base_defense,medium,7,4,archetype_matrix,,
GLAInfantryTerrorist,Terrorist,suicide,GLAVehicleBombTruck,Bomb Truck,suicide,easy,5,4,archetype_matrix,,
GLAInfantryTerrorist,Terrorist,suicide,GLAVehicleDozer,Construction Dozer,support,easy,5,4,archetype_matrix,,
GLAInfantryTerrorist,Terrorist,suicide,GLAVehicleQuadCannon,Quad Cannon,vehicle_anti_air,medium,6,4,override,CNCW-Terrorist,Quad rapid fire may intercept; volatile
GLAInfantryTerrorist,Terrorist,suicide,GLAVehicleRocketBuggy,Rocket Buggy,artillery,medium,9,6,override,CNCW-Terrorist,Fragile Buggy destroyed instantly
GLAInfantryTerrorist,Terrorist,suicide,GLAVehicleScudLauncher,SCUD Launcher,artillery,medium,9,6,override,CNCW-Terrorist,Slow artillery ideal target
GLAInfantryTerrorist,Terrorist,suicide,GLAVehicleTechnical,Technical,vehicle_light,easy,9,6,override,CNCW-Terrorist,Light vehicle one-shot
GLAInfantryTunnelDefender,RPG Trooper,infantry_rocket,AmericaInfantryPathfinder,Pathfinder,infantry_elite,easy,2,2,archetype_matrix,,
GLAInfantryTunnelDefender,RPG Trooper,infantry_rocket,AmericaPatriotBattery,Patriot Missile,base_defense,medium,6,5,archetype_matrix,,
GLAInfantryTunnelDefender,RPG Trooper,infantry_rocket,AmericaTankCrusader,Crusader,tank_medium,medium,7,6,archetype_matrix,,
GLAInfantryTunnelDefender,RPG Trooper,infantry_rocket,AmericaTankPaladin,Paladin,tank_heavy,hard,6,4,archetype_matrix,,
GLAInfantryTunnelDefender,RPG Trooper,infantry_rocket,AmericaVehicleChinook,Chinook,support,hard,5,3,archetype_matrix,,
GLAInfantryTunnelDefender,RPG Trooper,infantry_rocket,AmericaVehicleComanche,Comanche,air_helicopter,hard,6,4,archetype_matrix,,
GLAInfantryTunnelDefender,RPG Trooper,infantry_rocket,AmericaVehicleDozer,Construction Dozer,support,easy,5,5,archetype_matrix,,
GLAInfantryTunnelDefender,RPG Trooper,infantry_rocket,AmericaVehicleHumvee,Humvee,vehicle_light,easy,5,5,archetype_matrix,,
GLAInfantryTunnelDefender,RPG Trooper,infantry_rocket,AmericaVehicleMedic,Ambulance,vehicle_light,medium,5,4,archetype_matrix,,
GLAInfantryTunnelDefender,RPG Trooper,infantry_rocket,AmericaVehicleTomahawk,Tomahawk,artillery,medium,7,6,archetype_matrix,,
GLAInfantryTunnelDefender,RPG Trooper,infantry_rocket,ChinaBunker,Bunker,base_defense,medium,6,5,archetype_matrix,,
GLAInfantryTunnelDefender,RPG Trooper,infantry_rocket,ChinaGattlingCannon,Gattling Cannon,base_defense,medium,6,5,archetype_matrix,,
GLAInfantryTunnelDefender,RPG Trooper,infantry_rocket,ChinaTankBattleMaster,Battlemaster,tank_medium,medium,7,6,archetype_matrix,,
GLAInfantryTunnelDefender,RPG Trooper,infantry_rocket,ChinaTankDragon,Dragon Tank,tank_medium,medium,7,6,archetype_matrix,,
GLAInfantryTunnelDefender,RPG Trooper,infantry_rocket,ChinaTankGattling,Gattling Tank,vehicle_anti_air,medium,5,4,archetype_matrix,,
GLAInfantryTunnelDefender,RPG Trooper,infantry_rocket,ChinaTankOverlord,Overlord,tank_heavy,hard,6,4,override,INI-cost,Same group-scale as MD
GLAInfantryTunnelDefender,RPG Trooper,infantry_rocket,ChinaVehicleDozer,Construction Dozer,support,easy,5,5,archetype_matrix,,
GLAInfantryTunnelDefender,RPG Trooper,infantry_rocket,ChinaVehicleInfernoCannon,Inferno Cannon,artillery,medium,7,6,archetype_matrix,,
GLAInfantryTunnelDefender,RPG Trooper,infantry_rocket,ChinaVehicleNukeLauncher,Nuke Cannon,artillery,medium,7,6,archetype_matrix,,
GLAInfantryTunnelDefender,RPG Trooper,infantry_rocket,GLAInfantryAngryMobNexus,<<ANGRY M0B>>,infantry_rifle,easy,2,2,archetype_matrix,,
GLAInfantryTunnelDefender,RPG Trooper,infantry_rocket,GLAInfantryWorker,Worker,infantry_rifle,easy,2,2,archetype_matrix,,
GLAInfantryTunnelDefender,RPG Trooper,infantry_rocket,GLAStingerSite,Stinger Site,base_defense,medium,6,5,archetype_matrix,,
GLAInfantryTunnelDefender,RPG Trooper,infantry_rocket,GLATankMarauder,Marauder Tank,tank_heavy,hard,6,4,archetype_matrix,,
GLAInfantryTunnelDefender,RPG Trooper,infantry_rocket,GLATankScorpion,Scorpion,tank_medium,medium,7,6,archetype_matrix,,
GLAInfantryTunnelDefender,RPG Trooper,infantry_rocket,GLATunnelNetwork,Tunnel Network,base_defense,medium,6,5,archetype_matrix,,
GLAInfantryTunnelDefender,RPG Trooper,infantry_rocket,GLAVehicleBombTruck,Bomb Truck,suicide,easy,4,4,archetype_matrix,,
GLAInfantryTunnelDefender,RPG Trooper,infantry_rocket,GLAVehicleDozer,Construction Dozer,support,easy,5,5,archetype_matrix,,
GLAInfantryTunnelDefender,RPG Trooper,infantry_rocket,GLAVehicleQuadCannon,Quad Cannon,vehicle_anti_air,medium,5,4,archetype_matrix,,
GLAInfantryTunnelDefender,RPG Trooper,infantry_rocket,GLAVehicleRocketBuggy,Rocket Buggy,artillery,medium,7,6,archetype_matrix,,
GLAInfantryTunnelDefender,RPG Trooper,infantry_rocket,GLAVehicleScudLauncher,SCUD Launcher,artillery,medium,7,6,archetype_matrix,,
GLAInfantryTunnelDefender,RPG Trooper,infantry_rocket,GLAVehicleTechnical,Technical,vehicle_light,easy,5,5,archetype_matrix,,
GLATankMarauder,Marauder Tank,tank_heavy,AmericaInfantryPathfinder,Pathfinder,infantry_elite,easy,9,8,archetype_matrix,,
GLATankMarauder,Marauder Tank,tank_heavy,AmericaPatriotBattery,Patriot Missile,base_defense,medium,7,6,archetype_matrix,,
GLATankMarauder,Marauder Tank,tank_heavy,AmericaTankCrusader,Crusader,tank_medium,medium,5,4,override,INI-DPS,Both 60dmg AP/2s; Marauder 490HP vs Crusader 480HP nearly identical
GLATankMarauder,Marauder Tank,tank_heavy,AmericaTankPaladin,Paladin,tank_heavy,hard,6,4,override,GF-26006,Marauder higher HP (490 vs 300) and can upgrade fire rate significantly
GLATankMarauder,Marauder Tank,tank_heavy,AmericaVehicleChinook,Chinook,support,hard,5,3,archetype_matrix,,
GLATankMarauder,Marauder Tank,tank_heavy,AmericaVehicleComanche,Comanche,air_helicopter,hard,2,1,archetype_matrix,,
GLATankMarauder,Marauder Tank,tank_heavy,AmericaVehicleDozer,Construction Dozer,support,easy,5,5,archetype_matrix,,
GLATankMarauder,Marauder Tank,tank_heavy,AmericaVehicleHumvee,Humvee,vehicle_light,easy,9,8,archetype_matrix,,
GLATankMarauder,Marauder Tank,tank_heavy,AmericaVehicleMedic,Ambulance,vehicle_light,medium,9,7,archetype_matrix,,
GLATankMarauder,Marauder Tank,tank_heavy,AmericaVehicleTomahawk,Tomahawk,artillery,medium,8,6,archetype_matrix,,
GLATankMarauder,Marauder Tank,tank_heavy,ChinaBunker,Bunker,base_defense,medium,7,6,archetype_matrix,,
GLATankMarauder,Marauder Tank,tank_heavy,ChinaGattlingCannon,Gattling Cannon,base_defense,medium,7,6,archetype_matrix,,
GLATankMarauder,Marauder Tank,tank_heavy,ChinaTankBattleMaster,Battlemaster,tank_medium,medium,8,6,archetype_matrix,,
GLATankMarauder,Marauder Tank,tank_heavy,ChinaTankDragon,Dragon Tank,tank_medium,medium,8,6,archetype_matrix,,
GLATankMarauder,Marauder Tank,tank_heavy,ChinaTankGattling,Gattling Tank,vehicle_anti_air,medium,7,6,archetype_matrix,,
GLATankMarauder,Marauder Tank,tank_heavy,ChinaTankOverlord,Overlord,tank_heavy,hard,5,3,archetype_matrix,,
GLATankMarauder,Marauder Tank,tank_heavy,ChinaVehicleDozer,Construction Dozer,support,easy,5,5,archetype_matrix,,
GLATankMarauder,Marauder Tank,tank_heavy,ChinaVehicleInfernoCannon,Inferno Cannon,artillery,medium,8,6,archetype_matrix,,
GLATankMarauder,Marauder Tank,tank_heavy,ChinaVehicleNukeLauncher,Nuke Cannon,artillery,medium,8,6,archetype_matrix,,
GLATankMarauder,Marauder Tank,tank_heavy,GLAInfantryAngryMobNexus,<<ANGRY M0B>>,infantry_rifle,easy,8,7,archetype_matrix,,
GLATankMarauder,Marauder Tank,tank_heavy,GLAInfantryWorker,Worker,infantry_rifle,easy,8,7,archetype_matrix,,
GLATankMarauder,Marauder Tank,tank_heavy,GLAStingerSite,Stinger Site,base_defense,medium,7,6,archetype_matrix,,
GLATankMarauder,Marauder Tank,tank_heavy,GLATankScorpion,Scorpion,tank_medium,medium,7,6,override,INI-DPS,60DPS vs 370HP = 6.2s; Scorpion 20DPS vs 490HP = 24.5s
GLATankMarauder,Marauder Tank,tank_heavy,GLATunnelNetwork,Tunnel Network,base_defense,medium,7,6,archetype_matrix,,
GLATankMarauder,Marauder Tank,tank_heavy,GLAVehicleBombTruck,Bomb Truck,suicide,easy,3,3,archetype_matrix,,
GLATankMarauder,Marauder Tank,tank_heavy,GLAVehicleDozer,Construction Dozer,support,easy,5,5,archetype_matrix,,
GLATankMarauder,Marauder Tank,tank_heavy,GLAVehicleQuadCannon,Quad Cannon,vehicle_anti_air,medium,7,6,archetype_matrix,,
GLATankMarauder,Marauder Tank,tank_heavy,GLAVehicleRocketBuggy,Rocket Buggy,artillery,medium,8,6,archetype_matrix,,
GLATankMarauder,Marauder Tank,tank_heavy,GLAVehicleScudLauncher,SCUD Launcher,artillery,medium,8,6,archetype_matrix,,
GLATankMarauder,Marauder Tank,tank_heavy,GLAVehicleTechnical,Technical,vehicle_light,easy,9,8,archetype_matrix,,
GLATankScorpion,Scorpion,tank_medium,AmericaInfantryPathfinder,Pathfinder,infantry_elite,easy,7,6,archetype_matrix,,
GLATankScorpion,Scorpion,tank_medium,AmericaPatriotBattery,Patriot Missile,base_defense,medium,5,4,archetype_matrix,,
GLATankScorpion,Scorpion,tank_medium,AmericaTankCrusader,Crusader,tank_medium,medium,3,2,override,INI-DPS,20DPS vs 480HP = 24s; Crusader kills Scorpion in 6.2s
GLATankScorpion,Scorpion,tank_medium,AmericaTankPaladin,Paladin,tank_heavy,hard,3,2,archetype_matrix,,
GLATankScorpion,Scorpion,tank_medium,AmericaVehicleChinook,Chinook,support,hard,5,3,archetype_matrix,,
GLATankScorpion,Scorpion,tank_medium,AmericaVehicleComanche,Comanche,air_helicopter,hard,2,1,archetype_matrix,,
GLATankScorpion,Scorpion,tank_medium,AmericaVehicleDozer,Construction Dozer,support,easy,5,5,archetype_matrix,,
GLATankScorpion,Scorpion,tank_medium,AmericaVehicleHumvee,Humvee,vehicle_light,easy,7,6,archetype_matrix,,
GLATankScorpion,Scorpion,tank_medium,AmericaVehicleMedic,Ambulance,vehicle_light,medium,7,6,archetype_matrix,,
GLATankScorpion,Scorpion,tank_medium,AmericaVehicleTomahawk,Tomahawk,artillery,medium,7,6,archetype_matrix,,
GLATankScorpion,Scorpion,tank_medium,ChinaBunker,Bunker,base_defense,medium,5,4,archetype_matrix,,
GLATankScorpion,Scorpion,tank_medium,ChinaGattlingCannon,Gattling Cannon,base_defense,medium,5,4,archetype_matrix,,
GLATankScorpion,Scorpion,tank_medium,ChinaTankBattleMaster,Battlemaster,tank_medium,medium,3,2,override,INI-DPS,20DPS vs 400HP = 20s; BM kills Scorpion in 6.2s
GLATankScorpion,Scorpion,tank_medium,ChinaTankDragon,Dragon Tank,tank_medium,medium,5,4,archetype_matrix,,
GLATankScorpion,Scorpion,tank_medium,ChinaTankGattling,Gattling Tank,vehicle_anti_air,medium,6,5,archetype_matrix,,
GLATankScorpion,Scorpion,tank_medium,ChinaTankOverlord,Overlord,tank_heavy,hard,3,2,archetype_matrix,,
GLATankScorpion,Scorpion,tank_medium,ChinaVehicleDozer,Construction Dozer,support,easy,5,5,archetype_matrix,,
GLATankScorpion,Scorpion,tank_medium,ChinaVehicleInfernoCannon,Inferno Cannon,artillery,medium,7,6,archetype_matrix,,
GLATankScorpion,Scorpion,tank_medium,ChinaVehicleNukeLauncher,Nuke Cannon,artillery,medium,7,6,archetype_matrix,,
GLATankScorpion,Scorpion,tank_medium,GLAInfantryAngryMobNexus,<<ANGRY M0B>>,infantry_rifle,easy,7,6,archetype_matrix,,
GLATankScorpion,Scorpion,tank_medium,GLAInfantryWorker,Worker,infantry_rifle,easy,7,6,archetype_matrix,,
GLATankScorpion,Scorpion,tank_medium,GLAStingerSite,Stinger Site,base_defense,medium,5,4,archetype_matrix,,
GLATankScorpion,Scorpion,tank_medium,GLATankMarauder,Marauder Tank,tank_heavy,hard,3,2,archetype_matrix,,
GLATankScorpion,Scorpion,tank_medium,GLATunnelNetwork,Tunnel Network,base_defense,medium,5,4,archetype_matrix,,
GLATankScorpion,Scorpion,tank_medium,GLAVehicleBombTruck,Bomb Truck,suicide,easy,3,3,archetype_matrix,,
GLATankScorpion,Scorpion,tank_medium,GLAVehicleDozer,Construction Dozer,support,easy,5,5,archetype_matrix,,
GLATankScorpion,Scorpion,tank_medium,GLAVehicleQuadCannon,Quad Cannon,vehicle_anti_air,medium,6,5,archetype_matrix,,
GLATankScorpion,Scorpion,tank_medium,GLAVehicleRocketBuggy,Rocket Buggy,artillery,medium,7,6,archetype_matrix,,
